531556,CORAL INDIA FINANCE & HOUSING LTD.,Housing Finance 
531560,AROMA ENTERPRISES (INDIA) LTD.,Misc.Commercial Services
531568,ASHUTOSH PAPER MILLS LTD.,Paper & Paper Products
531574,VAS INFRASTRUCTURE LTD.,Realty
531578,KMF BUILDERS & DEVELOPERS LTD.,Realty
531582,BERYL SECURITIES LTD.,Finance (including NBFCs)
531583,RAP MEDIA LTD.,Finance (including NBFCs)
531585,DEVINE IMPEX LTD.,Comm.Trading  & Distribution
531591,BAMPSL SECURITIES LTD.,Finance (including NBFCs)
531592,Generic Pharmasec Ltd,Specialty Chemicals
531594,INCON ENGINEERS LTD.,Industrial Machinery
531595,Capri Global Capital Limited,Finance (including NBFCs)
531599,FDC LTD.,Pharmaceuticals
531600,Gogia Capital Services Limited,Other Financial Services
531608,GORANI INDUSTRIES LTD.,Houseware
531609,KG PETROCHEM LTD.,Textiles
531613,Meyer Apparel Ltd,Other Apparels & Accessories
531616,Starcom Information Technology Ltd,IT Consulting & Software
531621,CENTERAC TECHNOLOGIES LTD.,Internet Software & Services
531624,COUNTRY CONDO&#39;S LTD.,Realty
531626,OROSIL SMITHS INDIA LTD.-$,Other Apparels & Accessories
531628,Tejassvi Aaharam Ltd,Textiles
531633,LINCOLN PHARMACEUTICALS LTD.,Pharmaceuticals
531635,SILVER OAK (INDIA) LTD.,Breweries & Distilleries
531637,Praveg Communications (India) Ltd,Advertising & Media
531638,SURAJ LTD.-$,Iron & Steel Products
531640,Suvidha Infraestate Corporation Limited,Realty
531642,MARICO LTD.,Personal Products
531644,TOKYO FINANCE LTD.,Finance (including NBFCs)
531648,Mahavir Industries Limited,Copper
531651,NATIONAL GENERAL INDUSTRIES LTD.,Iron & Steel/Interm.Products
531652,THIRDWAVE FINANCIAL INTERMEDIARIES LTD.,Finance (including NBFCs)
531658,TRIJAL INDUSTRIES LTD.,Finance (including NBFCs)
531661,HITTCO TOOLS LTD.,Industrial Machinery
531667,RR MetalMakers India Ltd,Comm.Trading  & Distribution
531668,VISION CORPORATION LTD.,Movies & Entertainment
531672,INANI SECURITIES LTD.,Other Financial Services
531673,ANKA INDIA LTD.,Footwear
531676,VAGHANI TECHNO-BUILD LTD.,Packaged Foods
531677,ARIS INTERNATIONAL LTD.,IT Consulting & Software
531680,MAYUR LEATHER PRODUCTS LTD.,Other Apparels & Accessories
531681,AMRADEEP INDUSTRIES LTD.,Plastic Products
531688,Prithvi Exchange (India) Ltd,Other Financial Services
531692,KHYATI MULTIMEDIA-ENTERTAINMENT LTD.,Hotels
531694,RAINBOW FOUNDATIONS LTD.,Realty
531716,Tricom Fruit Products Limited,Other Food Products
531717,Vidhi Specialty Food Ingredients Ltd-$,Specialty Chemicals
531719,BHAGIRADHA CHEMICALS & INDUSTRIES LTD.,Agrochemicals
531726,PANCHSHEEL ORGANICS LTD.,Pharmaceuticals
531727,MENON PISTONS LTD.,Auto Parts & Equipment
531735,PRISM FINANCE LTD.,Finance (including NBFCs)
531737,Greencrest Financial Services Limited,Misc.Commercial Services
531739,GENNEX LABORATORIES LTD.,Pharmaceuticals
531743,HIRA AUTOMOBILES LTD.,Comm.Trading  & Distribution
531744,GINI SILK MILLS LTD.-$,Comm.Trading  & Distribution
531746,PRAJAY ENGINEERS SYNDICATE LTD.,Realty
531752,Biogen Pharmachem Industries Ltd,Comm.Trading  & Distribution
531758,G.K.CONSULTANTS LTD.,Finance (including NBFCs)
531761,Apollo Pipes Ltd,Plastic Products
531762,UNJHA FORMULATIONS LTD.,Pharmaceuticals
531768,POLY MEDICURE LTD.,Medical Equipment
531771,TOWA SOKKI LTD.,Other Elect.Equip./ Prod.
531775,CISTRO TELELINK LTD.,Comm.Trading  & Distribution
531778,KACHCHH MINERALS LTD.,Mining
531780,Kaiser Corporation Limited,Comm.Trading  & Distribution
531784,KCL Infra Projects Ltd,Construction & Engineering
531795,ATUL AUTO LTD.-$,2/3 Wheelers
531797,SCAN PROJECTS LTD.,Cement & Cement Products
531802,PRERNA INFRABUILD LTD.,Realty
531810,METAL COATINGS (INDIA) LTD.,Iron & Steel Products
531812,SGN TELECOMS LTD.,Other Elect.Equip./ Prod.
531813,GANGA PAPERS INDIA LTD.,Paper & Paper Products
531814,TIRUPATI SARJAN LTD.,Realty
531819,NUWAY ORGANIC NATURALS INDIA LTD.,Comm.Trading  & Distribution
531821,MUNOTH FINANCIAL SERVICES LTD.,Other Financial Services
531822,Rodium Realty Limited,Realty
531832,NAGARJUNA AGRI TECH LTD.,Other Agricultural Products
531834,NATURA HUE CHEM LTD.,Other Agricultural Products
531841,Indus Finance Ltd,Finance (including NBFCs)
531842,LAHOTI OVERSEAS LTD.-$,Comm.Trading  & Distribution
531845,Zenith Steel Pipes & Industries Ltd-$,Construction & Engineering
531846,TRINITY LEAGUE INDIA LTD.,Other Financial Services
531847,ASIAN STAR CO.LTD.-$,Other Apparels & Accessories
531859,Oriental Rail Infrastructure Ltd,Other Industrial Products
531861,JOINDRE CAPITAL SERVICES LTD.,Other Financial Services
531862,BHARAT AGRI FERT & REALTY LTD.,Fertilizers
531867,UNITECH INTERNATIONAL LTD.,Comm.Trading  & Distribution
531869,SACHETA METALS LTD.,Aluminium
531870,POPULAR ESTATE MANAGEMENT LTD.,Construction & Engineering
531878,ANJANI FINANCE LTD.,Finance (including NBFCs)
531879,PIONEER DISTILLERIES LTD.,Breweries & Distilleries
531881,GUJARAT METALLIC COAL & COKE LTD.-$,Comm.Trading  & Distribution
531885,SVA INDIA LTD.,Comm.Trading  & Distribution
531887,RAHUL MERCHANDISING LTD.,Other Apparels & Accessories
531888,REXNORD ELECTRONICS & CONTROLS LTD.,Industrial Machinery
531889,INTEGRATED TECHNOLOGIES LTD.,Electronic Components
531892,KHANDWALA SECURITIES LTD.,Other Financial Services
531893,SAWACA BUSINESS MACHINES LTD.,Misc.Commercial Services
531900,CCL INTERNATIONAL LTD.,Roads & Highways
531902,GALLOPS ENTERPRISE LTD.,Realty
531909,SWAGRUHA INFRASTRUCTURE LTD.,Realty
531910,Madhuveer Com 18 Network Ltd,Pharmaceuticals
531911,GALAXY AGRICO EXPORTS LTD.,Industrial Machinery
531913,GOPAL IRON & STEELS CO.(GUJARAT) LTD.,Iron & Steel Products
531917,Twinstar Industries Limited,IT Software Products
531918,HINDUSTAN APPLIANCES LTD.,Comm.Trading  & Distribution
531921,AGARWAL INDUSTRIAL CORPORATION LTD.,Petrochemicals
531923,DHAMPURE SPECIALITY SUGARS LTD.,Sugar
531925,SHANTANU SHEOREY AQUAKULT LTD.,Packaged Foods
531928,GOLDEN CARPETS LTD.,Furniture-Furnishing-Paints
531929,INNOCORP LTD.,Plastic Products
531930,SARTHAK INDUSTRIES LTD.,Other Industrial Products
531931,SAI CAPITAL LTD.,Misc.Commercial Services
531936,BLUE CHIP INDIA LTD.,Other Financial Services
531944,Servoteach Industries Ltd,Industrial Machinery
531946,CHADHA PAPERS LTD.,Paper & Paper Products
531950,VERTEX SECURITIES LTD.,Other Financial Services
531952,RIBA TEXTILES LTD.,Textiles
531962,SHREE METALLOYS LTD.,Finance (including NBFCs)
531968,IITL PROJECTS LIMITED,Realty
531971,HARI GOVIND INTERNATIONAL LTD.,Textiles
531972,TRIDENT TOOLS LTD.,Other Industrial Goods
531977,CHARTERED LOGISTICS LTD.,Surface Transportation
531978,AMBIKA COTTON MILLS LTD.,Textiles
531979,HIND ALUMINIUM INDUSTRIES LTD.-$,Aluminium
531980,Senthil Infotek Ltd,IT Consulting & Software
531982,SPECTRUM FOODS LTD.,Other Food Products
531989,DECCAN POLYPACKS LTD.,Containers & Packaging
531991,AMRAWORLD AGRICO LTD.,Textiles
531994,AUTO PINS (INDIA) LTD.,Auto Parts & Equipment
531996,ODYSSEY CORPORATION LTD.,Finance (including NBFCs)
532001,INDUCTO STEEL LTD.,Iron & Steel/Interm.Products
532005,SAM INDUSTRIES LTD.,Other Industrial Goods
532007,SHREEVATSAA FINANCE & LEASING LTD.,Misc.Commercial Services
532011,POOJA ENTERTAINMENT AND FILMS LTD.,Movies & Entertainment
532015,GRAVITY (INDIA) LTD.-$,Textiles
532016,WELLESLEY CORPORATION LTD.,Realty
532019,LCC INFOTECH LTD.,IT Software Products
532022,FILATEX FASHIONS LTD.,Textiles
532024,R.B.GUPTA FINANCIALS LTD.,Other Financial Services
532029,Sindhu Trade Links Limited,Misc.Commercial Services
532033,JAIN STUDIOS LTD.,Broadcasting & Cable TV
532035,UNISTAR MULTIMEDIA LTD.,Finance (including NBFCs)
532039,ZENOTECH LABORATORIES LTD.,Pharmaceuticals
532041,HINDUSTAN BIO SCIENCES LTD.,IT Software Products
532042,FRONTLINE CORPORATION LTD.,Surface Transportation
532051,Swelect Energy Systems Limited-$,Heavy Electrical Equipment
532053,WALLFORT FINANCIAL SERVICES LTD.,Other Financial Services
532054,KDDL LTD.-$,Other Apparels & Accessories
532056,ADINATH EXIM RESOURCES LTD.,Investment Companies
532057,ABHINAV CAPITAL SERVICES LTD.,Finance (including NBFCs)
532067,KILPEST INDIA LTD.,Agrochemicals
532070,SUPERB PAPERS LTD.,Paper & Paper Products
532078,Monind Ltd,Iron & Steel/Interm.Products
532083,SHRI KALYAN HOLDINGS LTD.,Misc.Commercial Services
532090,VANDANA KNITWEAR LTD.,Textiles
532092,Sagar Productions Limited,Finance (including NBFCs)
532097,MUKAND ENGINEERS LTD.,Construction & Engineering
532100,INDO-CITY INFOTECH LTD.-$,IT Software Products
532102,SBEC SUGAR LTD.,Sugar
532105,MEGA FIN (INDIA) LTD.,Misc.Commercial Services
532113,BRIJLAXMI LEASING & FINANCE LTD.,Finance (including NBFCs)
532114,ALCHEMIST REALTY LTD.,Realty
532123,BSEL INFRASTRUCTURE REALTY LTD.,Realty
532124,RELIABLE VENTURES INDIA LTD.,Hotels
532134,BANK OF BARODA,Banks
532138,SMC CREDITS LTD.,Finance (including NBFCs)
532140,Mohite Industries Ltd,Textiles
532141,ANDHRA CEMENTS LTD.,Cement & Cement Products
532143,SKM EGG PRODUCTS EXPORT (INDIA) LTD.,Other Food Products
532144,Welspun Corp Limited,Construction & Engineering
532145,H.S.INDIA LTD.,Hotels
532149,BANK OF INDIA,Banks
532150,INDRAPRASTHA MEDICAL CORP.LTD.,Healthcare Facilities
532154,SUN AND SHINE WORLDWIDE LTD.,Misc.Commercial Services
532155,GAIL (INDIA) LTD.,Utilities:Non-Elec.
532156,Vaibhav Global Ltd,Other Apparels & Accessories
532159,Trescon Ltd,Other Financial Services
532160,Gujarat State Financial Corporation,Financial Institutions
532162,JK PAPER LTD.,Paper & Paper Products
532163,SAREGAMA INDIA LTD.,Movies & Entertainment
532164,MINOLTA FINANCE LTD.,Finance (including NBFCs)
532167,OMKAR PHARMACHEM LTD.,Commodity Chemicals
532172,Adroit Infotech Ltd,IT Consulting & Software
532173,CYBERTECH SYSTEMS AND SOFTWARE LTD.,IT Software Products
532174,ICICI BANK LTD.,Banks
532175,Cyient Limited,IT Consulting & Software
532178,ENGINEERS INDIA LTD.,Consulting Services
532180,Dhanlaxmi Bank Limited,Banks
532181,GUJARAT MINERAL DEVELOPMENT CORPORATION LTD.,Coal
532183,GAYATRI SUGARS LTD.,Sugar
532187,INDUSIND BANK LTD.,Banks
532189,INDIA TOURISM DEVELOPMENT CORPORATION LTD.,Hotels
532209,JAMMU & KASHMIR BANK LTD.,Banks
532210,CITY UNION BANK LTD.,Banks
532212,ARCHIES LTD.,Gift Articles-Toys & Cards 
532215,AXIS BANK LTD.,Banks
532216,HB STOCKHOLDINGS LTD.,Finance (including NBFCs)
532217,SIEL FINANCIAL SERVICES LTD.,Other Financial Services
532218,SOUTH INDIAN BANK LTD.,Banks
532219,ENERGY DEVELOPMENT COMPANY LTD.,Electric Utilities
532221,SONATA SOFTWARE LTD.,IT Consulting & Software
532230,BENGAL TEA & FABRICS LTD.,Textiles
532234,NATIONAL ALUMINIUM CO.LTD.,Aluminium
532240,INDIA NIPPON ELECTRICALS LTD.,Auto Parts & Equipment
532256,NALWA SONS INVESTMENTS LTD.,Finance (including NBFCs)
532259,APAR INDUSTRIES LTD.,Other Elect.Equip./ Prod.
532262,TCI INDUSTRIES LTD.,Misc.Commercial Services
532268,Accelya Solutions India Ltd,IT Consulting & Software
532271,CYBERMATE INFOTEK LTD.,IT Software Products
532281,HCL TECHNOLOGIES LTD.,IT Consulting & Software
532282,Castex Technologies Ltd-$,Auto Parts & Equipment
532284,TCFC FINANCE LTD.,Other Financial Services
532285,Geojit Financial Services Ltd,Other Financial Services
532286,JINDAL STEEL & POWER LTD.,Iron & Steel/Interm.Products
532290,BLB LTD.,Other Financial Services
532296,GLENMARK PHARMACEUTICALS LTD.,Pharmaceuticals
532300,WOCKHARDT LTD.,Pharmaceuticals
532301,TATA COFFEE LTD.,Tea & Coffee
532304,KJMC Corporate Advisors (India) Ltd.,Other Financial Services
532305,IND-SWIFT LABORATORIES LTD.,Pharmaceuticals
532307,MELSTAR INFORMATION TECHNOLOGIES LTD.,IT Software Products
532309,GE Power India Ltd,Heavy Electrical Equipment
532310,SHREE RAMA MULTI-TECH LTD.,Containers & Packaging
532313,MAHINDRA LIFESPACE DEVELOPERS LTD.,Realty
532320,Vaarad Ventures Ltd,Finance (including NBFCs)
532321,CADILA HEALTHCARE LTD.,Pharmaceuticals
532323,SHIVA CEMENT LTD.,Cement & Cement Products
532324,CINEVISTA LTD.,Movies & Entertainment
532326,INTENSE TECHNOLOGIES LTD.-$,IT Software Products
532329,DANLAW TECHNOLOGIES INDIA LTD.-$,IT Software Products
532331,AJANTA PHARMA LTD.,Pharmaceuticals
532333,HB PORTFOLIO LTD.,Other Financial Services
532334,HB ESTATE DEVELOPERS LTD.,Realty
532336,BARON INFOTECH LTD.,IT Software Products
532339,COMPUCOM SOFTWARE LTD.-$,IT Training Services
532340,OMNI AXS SOFTWARE LTD.,IT Software Products
532341,IZMO Limited-$,IT Consulting & Software
532343,TVS MOTOR COMPANY LTD.,2/3 Wheelers
532344,SOFTSOL INDIA LTD.,IT Software Products
532345,GATI LTD.,Transportation - Logistics
532348,SUBEX LTD.,IT Software Products
532349,TRANSPORT CORPORATION OF INDIA LTD.,Surface Transportation
532350,PADMALAYA TELEFILMS LTD.,Movies & Entertainment
532351,AKSH OPTIFIBRE LTD.,Telecom Cables
532355,PICTUREHOUSE MEDIA LTD.,Movies & Entertainment
532356,TRIVENI ENGINEERING & INDUSTRIES LTD.,Sugar
532357,MUKTA ARTS LTD.,Movies & Entertainment
532359,HIT KIT GLOBAL SOLUTIONS LTD.,IT Software Products
532362,NAGPUR POWER & INDUSTRIES LTD.,Iron & Steel/Interm.Products
532365,DYNACONS SYSTEMS & SOLUTIONS LTD.,IT Consulting & Software
532366,PNB GILTS LTD.,Finance (including NBFCs)
532368,Brightcom Group Ltd,IT Software Products
532369,RAMCO INDUSTRIES LTD.,Construction Materials
532370,RAMCO SYSTEMS LTD.,IT Consulting & Software
532371,TATA TELESERVICES (MAHARASHTRA) LTD.,Telecom Services
532372,Virinchi Ltd,IT Software Products
532373,WEP SOLUTIONS LTD.,Comm.Trading  & Distribution
532374,STERLITE TECHNOLOGIES LTD.,Other Telecom Services
532375,TIPS INDUSTRIES LTD.,Movies & Entertainment
532376,MRO-TEK Realty Ltd,Telecom Equipment
532378,UNIVERSAL ARTS LTD.,Movies & Entertainment
532379,FIRSTOBJECT TECHNOLOGIES LTD.,IT Software Products
532380,BABA ARTS LTD.-$,Movies & Entertainment
532382,BALAJI TELEFILMS LTD.,Broadcasting & Cable TV
532384,TYCHE INDUSTRIES LTD.,Pharmaceuticals
532386,CALIFORNIA SOFTWARE CO.LTD.,IT Software Products
532387,PRITISH NANDY COMMUNICATIONS LTD.,Movies & Entertainment
532388,INDIAN OVERSEAS BANK,Banks
532390,TAJGVK HOTELS & RESORTS LTD.,Hotels
532391,OPTO CIRCUITS (INDIA) LTD.,Medical Equipment
532392,CREATIVE EYE LTD.,Movies & Entertainment
532395,Axiscades Technologies Ltd,BPO/KPO
532397,Konndor Industries Ltd,Paper & Paper Products
532398,Usha Martin Education & Solutions Limited,IT Software Products
532400,Birlasoft Ltd,IT Consulting & Software
532402,USG TECH SOLUTIONS LTD.,IT Software Products
532403,FOURTH GENERATION INFORMATION SYSTEMS LTD.,IT Software Products
532404,SAVEN TECHNOLOGIES LTD.,IT Software Products
532406,AVANTEL LTD.,Telecom Equipment
532407,Moschip Technologies Ltd,IT Software Products
532408,MEGASOFT LTD.,IT Software Products
532410,TRANSCORP INTERNATIONAL LTD.,Other Financial Services
532413,CEREBRA INTEGRATED TECHNOLOGIES LTD.,Computer Hardware
532416,NEXT MEDIAWORKS LTD.,Publishing
532419,Smartlink Holdings Ltd,IT Networking Equipment
532424,GODREJ CONSUMER PRODUCTS LTD.,Personal Products
532425,Genus Prime Infra Ltd,Commodity Chemicals
532430,BF UTILITIES LTD.-$,Electric Utilities
532432,UNITED SPIRITS LTD.,Breweries & Distilleries
532435,Sanmit Infra Limited,Realty
532439,Olectra Greentech Ltd,Industrial Machinery
532440,MPS LTD.,Comm.Printing/Stationery
532441,RAINBOW DENIM LTD.,Textiles
532443,CERA SANITARYWARE LTD.,Furniture-Furnishing-Paints
532444,T.SPIRITUAL WORLD LTD.,IT Software Products
532454,BHARTI AIRTEL LTD.,Telecom Services
532455,SHALIMAR WIRES INDUSTRIES LTD.,Copper
532456,COMPUAGE INFOCOM LTD.,Storage Media & Peripherals
532457,GULSHAN POLYOLS LTD.,Commodity Chemicals
532459,Faze Three Autofab Ltd-$,Textiles
532460,PONNI SUGARS (ERODE) LTD.,Sugar
532461,PUNJAB NATIONAL BANK,Banks
532466,ORACLE FINANCIAL SERVICES SOFTWARE LTD.,IT Consulting & Software
532467,HAZOOR MULTI PROJECTS LTD.-$,Movies & Entertainment
532468,Kama Holdings Limited-$,Holding Companies
532470,MATHER & PLATT FIRE SYSTEMS LTD.,Misc.Commercial Services
532475,APTECH LTD.,IT Training Services
532477,UNION BANK OF INDIA,Banks
532478,UNITED BREWERIES LTD.-$,Breweries & Distilleries
532479,ISMT LTD.,Iron & Steel/Interm.Products
532481,NOIDA TOLL BRIDGE COMPANY LTD.,Roads & Highways
532482,GRANULES INDIA LTD.-$,Pharmaceuticals
532483,CANARA BANK,Banks
532485,BALMER LAWRIE INVESTMENTS LTD.,Finance (including NBFCs)
532486,POKARNA LTD.,Construction Materials
532488,DIVI&#39;S LABORATORIES LTD.,Pharmaceuticals
532493,ASTRA MICROWAVE PRODUCTS LTD.,Defence
532497,RADICO KHAITAN LTD.,Breweries & Distilleries
532498,SHRIRAM CITY UNION FINANCE LTD.,Finance (including NBFCs)
532500,MARUTI SUZUKI INDIA LTD.,Cars & Utility Vehicles
532503,RAJAPALAYAM MILLS LTD.-$,Textiles
532504,Navin Fluorine International Limited-$,Commodity Chemicals
532505,UCO BANK,Banks
532507,B.A.G.FILMS & MEDIA LTD.,Broadcasting & Cable TV
532508,JINDAL STAINLESS LTD.,Iron & Steel/Interm.Products
532509,SUPRAJIT ENGINEERING LTD.-$,Auto Parts & Equipment
532513,TVS ELECTRONICS LTD.,Storage Media & Peripherals
532514,INDRAPRASTHA GAS LTD.,Utilities:Non-Elec.
532515,TV TODAY NETWORK LTD.,Broadcasting & Cable TV
532521,Palred Technologies Limited,IT Software Products
532522,PETRONET LNG LTD.,Oil Marketing & Distribution
532523,BIOCON LTD.,Biotechnology
532524,PTC INDIA LTD.,Electric Utilities
532525,BANK OF MAHARASHTRA,Banks
532527,RAMKRISHNA FORGINGS LTD.,Other Industrial Products
532528,DATAMATICS GLOBAL SERVICES LTD.,IT Software Products
532529,NEW DELHI TELEVISION LTD.,Broadcasting & Cable TV
532531,Strides Pharma Science Ltd,Pharmaceuticals
532532,JAIPRAKASH ASSOCIATES LTD.,Construction & Engineering
532538,ULTRATECH CEMENT LTD.,Cement & Cement Products
532539,MINDA INDUSTRIES LTD.-$,Auto Parts & Equipment
532540,TATA CONSULTANCY SERVICES LTD.,IT Consulting & Software
532541,Coforge Ltd,IT Consulting & Software
532543,GP Petroleums Limited,Oil Marketing & Distribution
532548,CENTURY PLYBOARDS (I) LTD.-$,Forest Products
532553,Welspun Enterprises Ltd,Construction & Engineering
532555,NTPC LTD.,Electric Utilities
532604,S.A.L.STEEL LTD.,Iron & Steel/Interm.Products
532605,JBM AUTO LTD.,Auto Parts & Equipment
532610,DWARIKESH SUGAR INDUSTRIES LTD.,Sugar
532612,INDOCO REMEDIES LTD.,Pharmaceuticals
532613,VIP Clothing Ltd,Comm.Trading  & Distribution
532614,IMPEX FERRO TECH LTD.,Iron & Steel/Interm.Products
532616,XCHANGING SOLUTIONS LTD.,BPO/KPO
532617,JET AIRWAYS (INDIA) LTD.,Airlines
532621,MORARJEE TEXTILES LTD.,Textiles
532622,GATEWAY DISTRIPARKS LTD.,Transportation - Logistics
532624,JINDAL PHOTO LTD.,Photographic Products
532626,PONDY OXIDES & CHEMICALS LTD.,Other Non-Ferrous Metals
532627,Jaiprakash Power Ventures Limited,Electric Utilities
532628,3I INFOTECH LTD.,IT Consulting & Software
532629,MCNALLY BHARAT ENGINEERING COMPANY LTD.,Construction & Engineering
532630,GOKALDAS EXPORTS LTD.,Other Apparels & Accessories
532633,ALLSEC TECHNOLOGIES LTD.,BPO/KPO
532636,IIFL Finance Ltd,Other Financial Services
532637,MANGALAM DRUGS & ORGANICS LTD.,Pharmaceuticals
532638,SHOPPERS STOP LTD.,Department Stores
532640,CYBER MEDIA (INDIA) LTD.,Publishing
532641,Nandan Denim Limited,Textiles
532642,JSW Holdings Limited,Holding Companies
532644,J.K.CEMENT LTD.,Cement & Cement Products
532645,BEEYU OVERSEAS LTD.,Comm.Trading  & Distribution
532648,YES BANK LTD.,Banks
532649,NECTAR LIFESCIENCES LTD.,Pharmaceuticals
532650,MSP STEEL & POWER LTD.,Iron & Steel Products
532651,SPL INDUSTRIES LTD.,Other Apparels & Accessories
532652,KARNATAKA BANK LTD.,Banks
532654,MCLEOD RUSSEL INDIA LTD.,Tea & Coffee
532656,FACOR ALLOYS LTD.,Iron & Steel/Interm.Products
532659,IDFC LIMITED,Finance (including NBFCs)
532660,VIVIMED LABS LTD.,Pharmaceuticals
532661,RANE (MADRAS) LTD.,Auto Parts & Equipment
532662,HT MEDIA LTD.,Publishing
532663,Sasken Technologies Ltd,IT Consulting & Software
532666,FCS SOFTWARE SOLUTIONS LTD.,IT Consulting & Software
532667,SUZLON ENERGY LTD.,Heavy Electrical Equipment
532668,AURIONPRO SOLUTIONS LTD.,IT Software Products
532670,SHREE RENUKA SUGARS LTD.,Sugar
532673,K.M.SUGAR MILLS LTD.,Sugar
532674,BANNARI AMMAN SPINNING MILLS LTD.,Textiles
532678,BOMBAY RAYON FASHIONS LTD.,Textiles
532679,SORIL Infra Resources Ltd,Diversified
532683,AIA ENGINEERING LTD.,Other Industrial Goods
532684,EVEREST KANTO CYLINDER LTD.,Other Industrial Products
532686,KERNEX MICROSYSTEMS (INDIA) LTD.,Transport Related Services
532687,REPRO INDIA LTD.,Comm.Printing/Stationery
532689,PVR LTD.,Specialty Retail
532690,RAMSARUP INDUSTRIES LTD.,Iron & Steel/Interm.Products
532692,RADHA MADHAV CORPORATION LTD.,Containers & Packaging
532693,PUNJ LLOYD LTD.,Construction & Engineering
532694,BARTRONICS INDIA LTD.,Misc.Commercial Services
532695,CELEBRITY FASHIONS LTD.,Other Apparels & Accessories
532696,EDUCOMP SOLUTIONS LTD.,Education
532698,NITIN SPINNERS LTD.,Textiles
532699,ROYAL ORCHID HOTELS LTD.,Hotels
532700,ENTERTAINMENT NETWORK (INDIA) LTD.,Broadcasting & Cable TV
532701,Cella Space Ltd,Paper & Paper Products
532702,GUJARAT STATE PETRONET LTD.,Utilities:Non-Elec.
532705,JAGRAN PRAKASHAN LTD.,Publishing
532706,INOX LEISURE LTD.,Specialty Retail
532707,DYNEMIC PRODUCTS LTD.,Specialty Chemicals
532710,SADBHAV ENGINEERING LTD.,Construction & Engineering
532712,RELIANCE COMMUNICATIONS LTD.,Telecom Services
532713,SAKUMA EXPORTS LTD.,Comm.Trading  & Distribution
532714,KEC INTERNATIONAL LTD.,Heavy Electrical Equipment
532716,GILLANDERS ARBUTHNOT & CO.LTD.,Diversified
532717,INDO TECH TRANSFORMERS LTD.,Heavy Electrical Equipment
532719,B.L.KASHYAP AND SONS LTD.,Realty
532720,MAHINDRA & MAHINDRA FINANCIAL SERVICES LTD.,Finance (including NBFCs)
532721,VISA STEEL LTD.,Iron & Steel/Interm.Products
532722,NITCO LTD.,Furniture-Furnishing-Paints
532723,MPDL Ltd,Realty
532725,SOLAR INDUSTRIES INDIA LTD.,Specialty Chemicals
532726,GALLANTT METAL LTD.,Iron & Steel/Interm.Products
532728,MALU PAPER MILLS LTD.,Paper & Paper Products
532729,UTTAM SUGAR MILLS LTD.,Sugar
532730,STL GLOBAL LTD.,Textiles
532731,ROHIT FERRO-TECH LTD.,Iron & Steel/Interm.Products
532732,KEWAL KIRAN CLOTHING LTD.,Other Apparels & Accessories
532733,SUN TV NETWORK LTD.,Broadcasting & Cable TV
532734,GODAWARI POWER & ISPAT LTD.,Iron & Steel/Interm.Products
532735,R Systems International Limited,IT Consulting & Software
532737,EMKAY GLOBAL FINANCIAL SERVICES LTD.,Other Financial Services
532738,TANTIA CONSTRUCTIONS LTD.,Construction & Engineering
532740,LOKESH MACHINES LTD.,Industrial Machinery
532741,Kamdhenu Ltd,Iron & Steel/Interm.Products
532742,PAUSHAK LTD.,Specialty Chemicals
532744,GTN TEXTILES LTD.,Textiles
532745,Inditrade Capital Limited,Other Financial Services
532746,UNITY INFRAPROJECTS LTD.,Construction & Engineering
532748,PRIME FOCUS LTD.,Movies & Entertainment
532749,ALLCARGO LOGISTICS LTD.,Transportation - Logistics
532751,EASUN REYROLLE LTD.,Other Elect.Equip./ Prod.
532754,GMR INFRASTRUCTURE LTD.,Airport Services
532755,TECH MAHINDRA LTD.,IT Consulting & Software
532756,Mahindra CIE Automotive Limited,Other Industrial Products
532757,VOLTAMP TRANSFORMERS LTD.,Heavy Electrical Equipment
532759,ATLANTA LTD.,Construction & Engineering
532760,Deep Energy Resources Ltd,Integrated Oil & Gas
532761,HOV SERVICES LTD.,BPO/KPO
532762,ACTION CONSTRUCTION EQUIPMENT LTD.,Transport Related Services
532764,GeeCee Ventures Limited,Realty
532766,RICHA INDUSTRIES LTD.,Construction & Engineering
532767,GAYATRI PROJECTS LTD.,Construction & Engineering
532768,FIEM INDUSTRIES LTD.,Auto Parts & Equipment
532771,JHS SVENDGAARD LABORATORIES LTD.,Personal Products
532772,DCB Bank Limited,Banks
532773,GLOBAL VECTRA HELICORP LTD.,Airlines
532774,Inspirisys Solutions Ltd,IT Consulting & Software
532775,GTL INFRASTRUCTURE LTD.,Telecom Equipment
532776,SHIVAM AUTOTECH LTD.,Auto Parts & Equipment
532777,INFO EDGE (INDIA) LTD.,Internet & Catalogue Retail
532779,TORRENT POWER LTD.,Electric Utilities
532780,PARSVNATH DEVELOPERS LTD.,Realty
532782,SUTLEJ TEXTILES & INDUSTRIES LTD.,Textiles
532783,LT FOODS LTD.,Packaged Foods
532784,Sobha Limited,Realty
532785,RUCHIRA PAPERS LTD.,Paper & Paper Products
532790,Tanla Platforms Ltd,IT Software Products
532794,Zee Media Corporation Limited,Broadcasting & Cable TV
532795,Siti Networks Ltd,Broadcasting & Cable TV
532796,LUMAX AUTO TECHNOLOGIES LTD.,Auto Parts & Equipment
532797,AUTOLINE INDUSTRIES LTD.,Auto Parts & Equipment
532798,NETWORK18 MEDIA & INVESTMENTS LTD.,Advertising & Media
532799,HUBTOWN LTD.,Realty
